,기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리,전 체건수
8043392,20220627,800,ST-232,ST-17,,18,4116,1.0
8043393,20220627,845,ST-398,ST-397,,10,1260,1.0
8043394,20220627,1900,ST-271,ST-397,,6,793,1.0
8043395,20220627,25,ST-2246,ST-1038,,18,2943,1.0
8043396,20220627,1745,ST-86,ST-1331,,17,3989,1.0
8043397,20220627,700,ST-2785,ST-478,,5,1140,1.0
8043398,20220627,810,ST-473,ST-478,,5,1510,1.0
8043399,20220627,1815,ST-1189,ST-2195,,11,1358,1.0
8043400,20220627,2235,ST-1189,ST-2195,,12,1360,1.0
8043401,20220627,2355,ST-3033,ST-2195,,8,1930,1.0
8043402,20220627,1840,ST-2195,ST-2195,,17,528,1.0
8043403,20220627,2135,ST-2205,ST-2212,,13,2440,1.0
8043404,20220627,815,ST-2212,ST-2212,,29,4020,1.0
8043405,20220627,1850,ST-394,ST-2278,,49,11071,1.0
8043406,20220627,1715,ST-2268,ST-2278,,17,1324,1.0
8043407,20220627,735,ST-1630,ST-2278,,8,567,1.0
8043408,20220627,730,ST-983,ST-2278,,14,2775,1.0
8043409,20220627,1125,ST-397,ST-391,,102,3560,1.0
8043410,20220627,2320,ST-262,ST-2501,,9,1795,1.0
8043411,20220627,2320,ST-1300,ST-2501,,37,6064,1.0
8043412,20220627,1920,ST-1661,ST-2501,,29,3224,1.0
8043413,20220627,610,ST-2273,ST-1631,,6,820,1.0
8043414,20220627,2030,ST-2273,ST-1631,,5,847,1.0
8043415,20220627,725,ST-269,ST-1631,,6,1259,1.0
8043416,20220627,855,ST-271,ST-1631,,5,587,1.0
8043417,20220627,2255,ST-2846,ST-262,,11,1809,1.0
8043418,20220627,1910,ST-1096,ST-262,,7,1690,1.0
8043419,20220627,1735,ST-262,ST-262,,0,0,1.0
8043420,20220627,1655,ST-262,ST-262,,3,160,1.0
8043421,20220627,855,ST-1378,ST-391,,40,6900,1.0
8043422,20220627,1810,ST-445,ST-2501,,17,3599,1.0
8043423,20220627,810,ST-264,ST-393,,4,0,1.0
8043424,20220627,1250,ST-264,ST-393,,3,254,1.0
8043425,20220627,2345,ST-1300,ST-393,,10,1340,1.0
8043426,20220627,830,ST-410,ST-393,,12,1784,1.0
8043427,20220627,935,ST-410,ST-393,,10,1750,1.0
8043428,20220627,2140,ST-1263,ST-410,,9,1550,1.0
8043429,20220627,1850,ST-827,ST-1298,,50,8045,1.0
8043430,20220627,100,ST-262,ST-1298,,8,1200,1.0
8043431,20220627,2015,ST-262,ST-262,,2,0,1.0
8043432,20220627,2000,ST-2278,ST-262,,4,550,1.0
8043433,20220627,1755,ST-1300,ST-262,,5,1060,1.0
8043434,20220627,855,ST-1629,ST-1629,,0,0,1.0
8043435,20220627,2205,ST-1629,ST-1629,,35,2805,1.0
8043436,20220627,715,ST-2276,ST-1629,,15,1970,1.0
8043437,20220627,2135,ST-1631,ST-1629,,12,1663,1.0
8043438,20220627,1810,ST-271,ST-1629,,12,1786,1.0
8043439,20220627,1950,ST-271,ST-1629,,12,1872,1.0
8043440,20220627,1845,ST-251,ST-1629,,10,1570,1.0
8043441,20220627,1130,ST-393,ST-393,,21,160,1.0
8043442,20220627,2335,ST-243,ST-393,,9,1350,1.0
8043443,20220627,1915,ST-262,ST-1298,,29,2030,1.0
8043444,20220627,555,ST-1300,ST-1298,,3,690,1.0
8043445,20220627,1820,ST-1298,ST-262,,16,2713,2.0
8043446,20220627,1840,ST-1298,ST-262,,9,1286,1.0
8043447,20220627,910,ST-410,ST-262,,8,1130,1.0
8043448,20220627,1930,ST-410,ST-262,,5,1060,1.0
8043449,20220627,2220,ST-243,ST-389,,102,2430,1.0
8043450,20220627,1905,ST-2340,ST-389,,11,1775,1.0
8043451,20220627,640,ST-1300,ST-2499,,5,550,1.0
8043452,20220627,2030,ST-2499,ST-2499,,13,831,1.0
8043453,20220627,1745,ST-1300,ST-1298,,3,626,1.0
8043454,20220627,2240,ST-1300,ST-1298,,7,1046,1.0
8043455,20220627,305,ST-1298,ST-1298,,7,1038,1.0
8043456,20220627,1815,ST-1298,ST-1298,,1,0,1.0
8043457,20220627,955,ST-1630,ST-262,,2,473,1.0
8043458,20220627,1955,ST-1630,ST-262,,3,500,1.0
8043459,20220627,55,ST-391,ST-262,,22,4060,1.0
8043460,20220627,2145,ST-1449,ST-1449,,0,0,1.0
8043461,20220627,2045,ST-172,ST-392,,120,5920,1.0
8043462,20220627,2330,ST-1386,ST-392,,46,6462,1.0
8043463,20220627,1820,ST-132,ST-392,,36,6873,1.0
8043464,20220627,755,ST-1263,ST-2499,,12,2122,1.0
8043465,20220627,1820,ST-2467,ST-2499,,19,3580,1.0
8043466,20220627,835,ST-573,ST-2268,,16,2484,1.0
8043467,20220627,2205,ST-264,ST-2268,,7,1304,1.0
8043468,20220627,310,ST-839,ST-2268,,56,10315,1.0
8043469,20220627,1320,ST-262,ST-2268,,2,284,1.0
8043470,20220627,630,ST-410,ST-1298,,6,1250,1.0
8043471,20220627,2055,ST-410,ST-1298,,13,1228,1.0
8043472,20220627,2100,ST-295,ST-1653,,6,990,1.0
8043473,20220627,2205,ST-1973,ST-1653,,8,1262,1.0
8043474,20220627,740,ST-3011,ST-1653,,5,1104,1.0
8043475,20220627,915,ST-213,ST-2818,,34,4960,1.0
8043476,20220627,2100,ST-2815,ST-2818,,8,903,1.0
8043477,20220627,600,ST-2822,ST-288,,1,311,1.0
8043478,20220627,2020,ST-1353,ST-288,,21,1740,1.0
8043479,20220627,815,ST-1982,ST-288,,17,3108,1.0
8043480,20220627,550,ST-2810,ST-288,,9,1730,1.0
8043481,20220627,950,ST-280,ST-288,,8,1150,1.0
8043482,20220627,2135,ST-2807,ST-288,,3,318,1.0
8043483,20220627,1745,ST-283,ST-1974,,7,1000,1.0
8043484,20220627,1820,ST-292,ST-1974,,22,4010,1.0
8043485,20220627,2110,ST-59,ST-1653,,34,2008,1.0
8043486,20220627,1855,ST-637,ST-1653,,49,7510,1.0
8043487,20220627,845,ST-2822,ST-2818,,4,829,1.0
8043488,20220627,2050,ST-2822,ST-2818,,21,1040,1.0
8043489,20220627,1105,ST-1649,ST-2818,,6,850,1.0
8043490,20220627,2050,ST-1649,ST-2818,,5,670,1.0
8043491,20220627,1940,ST-1968,ST-2818,,8,1240,1.0
8043492,20220627,750,ST-2810,ST-2818,,8,800,1.0
8043493,20220627,1910,ST-414,ST-288,,14,1528,1.0
8043494,20220627,1850,ST-2645,ST-288,,51,3013,1.0
8043495,20220627,2155,ST-420,ST-420,,0,0,1.0
8043496,20220627,2315,ST-1964,ST-304,,7,1130,1.0
8043497,20220627,2005,ST-2016,ST-416,,19,1970,1.0
8043498,20220627,845,ST-293,ST-1968,,6,421,1.0
8043499,20220627,20,ST-1990,ST-1968,,15,2560,1.0
8043500,20220627,15,ST-3061,ST-2818,,6,1340,1.0
8043501,20220627,2055,ST-72,ST-2818,,49,5801,3.0
8043502,20220627,2245,ST-420,ST-420,,18,2160,1.0
8043503,20220627,755,ST-413,ST-420,,6,828,1.0
8043504,20220627,835,ST-2812,ST-416,,12,1760,2.0
8043505,20220627,950,ST-3030,ST-416,,7,940,1.0
8043506,20220627,830,ST-292,ST-416,,5,826,1.0
8043507,20220627,1725,ST-2812,ST-1968,,14,1990,1.0
8043508,20220627,1220,ST-295,ST-1968,,6,556,1.0
8043509,20220627,1920,ST-55,ST-2818,,59,1979,1.0
8043510,20220627,2245,ST-47,ST-2818,,8,1560,1.0
8043511,20220627,1905,ST-46,ST-2818,,13,1809,1.0
8043512,20220627,1825,ST-3061,ST-420,,14,2640,1.0
8043513,20220627,1525,ST-64,ST-420,,23,3756,1.0
8043514,20220627,1015,ST-229,ST-229,,0,0,1.0
8043515,20220627,950,ST-229,ST-229,,0,0,1.0
8043516,20220627,1425,ST-229,ST-229,,0,0,1.0
8043517,20220627,1520,ST-229,ST-229,,0,0,1.0
8043518,20220627,1550,ST-229,ST-229,,0,0,1.0
8043519,20220627,1640,ST-380,ST-380,,0,0,1.0
8043520,20220627,2235,ST-1995,ST-2820,,9,1142,1.0
8043521,20220627,2300,ST-285,ST-2820,,38,3180,3.0
8043522,20220627,1050,ST-289,ST-2820,,6,1146,1.0
8043523,20220627,1905,ST-289,ST-2820,,6,1090,1.0
8043524,20220627,1950,ST-1977,ST-293,,30,2059,1.0
8043525,20220627,1835,ST-1699,ST-293,,10,1990,1.0
8043526,20220627,1030,ST-1653,ST-293,,2,506,1.0
8043527,20220627,750,ST-289,ST-1650,,3,540,1.0
8043528,20220627,2025,ST-2564,ST-1650,,12,1362,1.0
8043529,20220627,650,ST-1976,ST-1650,,15,1596,1.0
8043530,20220627,2115,ST-306,ST-1321,,3,88,1.0
8043531,20220627,2100,ST-1321,ST-1321,,40,1626,1.0
8043532,20220627,725,ST-1650,ST-1321,,5,1082,1.0
8043533,20220627,1100,ST-417,ST-416,,2,0,1.0
8043534,20220627,2015,ST-2820,ST-416,,4,590,1.0
8043535,20220627,1650,ST-416,ST-416,,0,0,1.0
8043536,20220627,835,ST-2902,ST-293,,13,2462,1.0
8043537,20220627,1655,ST-2821,ST-293,,9,2120,1.0
8043538,20220627,1920,ST-1539,ST-293,,7,1113,1.0
8043539,20220627,2245,ST-1693,ST-1693,,38,5950,1.0
8043540,20220627,1130,ST-3008,ST-1693,,8,1350,1.0
8043541,20220627,835,ST-1807,ST-161,,5,583,1.0
8043542,20220627,1120,ST-1435,ST-161,,19,2821,2.0
8043543,20220627,1910,ST-2793,ST-1723,,25,2063,1.0
8043544,20220627,1010,ST-1723,ST-1723,,16,939,1.0
8043545,20220627,955,ST-1723,ST-1723,,32,2942,1.0
8043546,20220627,830,ST-1385,ST-1746,,12,2684,1.0
8043547,20220627,910,ST-1203,ST-1746,,39,1544,1.0
8043548,20220627,720,ST-2406,ST-1746,,9,1180,1.0
8043549,20220627,1800,ST-1745,ST-571,,6,284,1.0
8043550,20220627,1900,ST-1636,ST-571,,17,3080,1.0
8043551,20220627,1110,ST-2653,ST-205,,241,25340,3.0
8043552,20220627,1835,ST-2528,ST-205,,9,1030,1.0
8043553,20220627,2235,ST-205,ST-205,,42,11332,1.0
8043554,20220627,810,ST-161,ST-1820,,3,395,1.0
8043555,20220627,1000,ST-827,ST-1820,,23,3508,1.0
8043556,20220627,1950,ST-1804,ST-1820,,40,120,1.0
8043557,20220627,2040,ST-1816,ST-1203,,32,4730,1.0
8043558,20220627,1425,ST-1212,ST-1203,,6,1190,1.0
8043559,20220627,1900,ST-1385,ST-2237,,5,722,1.0
8043560,20220627,1220,ST-390,ST-2237,,87,10770,1.0
8043561,20220627,855,ST-376,ST-2237,,62,9044,1.0
8043562,20220627,1945,ST-18,ST-15,,59,4018,1.0
8043563,20220627,2030,ST-2168,ST-15,,17,1552,1.0
8043564,20220627,2135,ST-16,ST-16,,24,2170,1.0
8043565,20220627,1815,ST-19,ST-16,,4,801,1.0
8043566,20220627,1845,ST-2974,ST-16,,40,5480,1.0
8043567,20220627,2320,ST-1443,ST-1605,,58,8300,1.0
8043568,20220627,1910,ST-1201,ST-1454,,5,753,1.0
8043569,20220627,925,ST-1460,ST-1454,,6,786,1.0
8043570,20220627,315,ST-1109,ST-1203,,17,3054,1.0
8043571,20220627,1945,ST-910,ST-2898,,6,759,1.0
8043572,20220627,2250,ST-910,ST-2898,,7,796,1.0
8043573,20220627,1130,ST-2714,ST-2237,,132,346,1.0
8043574,20220627,815,ST-2232,ST-2731,,8,900,1.0
8043575,20220627,2140,ST-23,ST-19,,24,2940,1.0
8043576,20220627,2105,ST-202,ST-2169,,12,1877,1.0
8043577,20220627,655,ST-1455,ST-1454,,2,372,1.0
8043578,20220627,2155,ST-360,ST-1454,,29,3450,1.0
8043579,20220627,2255,ST-2235,ST-1386,,3,1130,1.0
8043580,20220627,1910,ST-1723,ST-2898,,12,810,1.0
8043581,20220627,2205,ST-1723,ST-2898,,13,730,1.0
8043582,20220627,2350,ST-3046,ST-574,,41,2870,1.0
8043583,20220627,1415,ST-910,ST-574,,15,1068,1.0
8043584,20220627,1735,ST-3039,ST-2793,,17,1218,1.0
8043585,20220627,735,ST-2231,ST-2793,,5,670,1.0
8043586,20220627,1630,ST-578,ST-2793,,43,3030,1.0
8043587,20220627,2035,ST-565,ST-2793,,17,2278,1.0
8043588,20220627,2015,ST-2236,ST-2793,,10,1192,1.0
8043589,20220627,1830,ST-1693,ST-205,,2,0,1.0
8043590,20220627,1935,ST-1693,ST-205,,3,480,1.0
8043591,20220627,2210,ST-96,ST-205,,40,8640,1.0
8043592,20220627,15,ST-32,ST-205,,10,2389,1.0
8043593,20220627,30,ST-2168,ST-205,,18,3142,1.0
8043594,20220627,2205,ST-563,ST-2235,,4,580,1.0
8043595,20220627,1910,ST-2235,ST-2235,,23,1657,1.0
8043596,20220627,2220,ST-2406,ST-574,,10,1266,1.0
8043597,20220627,2035,ST-847,ST-574,,54,6541,2.0
8043598,20220627,1935,ST-2509,ST-574,,28,4686,1.0
8043599,20220627,2205,ST-1111,ST-574,,18,2330,1.0
8043600,20220627,2145,ST-204,ST-205,,35,635,1.0
8043601,20220627,1805,ST-2154,ST-205,,31,556,1.0
8043602,20220627,1800,ST-73,ST-205,,13,2125,1.0
8043603,20220627,1955,ST-47,ST-205,,14,2270,1.0
8043604,20220627,2000,ST-266,ST-205,,77,18497,1.0
8043605,20220627,2210,ST-687,ST-2654,,13,1290,1.0
8043606,20220627,715,ST-1991,ST-2654,,5,1330,1.0
8043607,20220627,820,ST-2437,ST-2654,,43,9740,1.0
8043608,20220627,1045,ST-1264,ST-2654,,106,3380,1.0
8043609,20220627,140,ST-158,ST-158,,1,0,1.0
8043610,20220627,1100,ST-158,ST-158,,56,3453,1.0
8043611,20220627,1755,ST-158,ST-158,,41,5870,1.0
8043612,20220627,2005,ST-2513,ST-158,,15,2300,1.0
8043613,20220627,2125,ST-827,ST-175,,12,1650,1.0
8043614,20220627,50,ST-1455,ST-175,,8,1523,1.0
8043615,20220627,1945,ST-1169,ST-728,,57,9800,1.0
8043616,20220627,245,ST-1269,ST-728,,8,2900,1.0
8043617,20220627,2330,ST-2169,ST-1151,,46,8035,1.0
8043618,20220627,2120,ST-2361,ST-1151,,22,3420,1.0
8043619,20220627,2240,ST-173,ST-1799,,43,582,1.0
8043620,20220627,2135,ST-160,ST-1799,,29,1710,1.0
8043621,20220627,815,ST-1829,ST-1799,,80,2370,1.0
8043622,20220627,2215,ST-1198,ST-175,,9,1128,1.0
8043623,20220627,2010,ST-369,ST-175,,6,1070,1.0
8043624,20220627,1120,ST-198,ST-175,,5,760,1.0
8043625,20220627,2035,ST-198,ST-175,,74,1120,1.0
8043626,20220627,1200,ST-728,ST-2358,,37,1080,1.0
8043627,20220627,1030,ST-2819,ST-1151,,10,1320,1.0
8043628,20220627,1950,ST-60,ST-1151,,79,3363,1.0
8043629,20220627,2115,ST-1270,ST-1151,,10,1531,1.0
8043630,20220627,2130,ST-702,ST-1151,,15,1393,1.0
8043631,20220627,715,ST-2225,ST-171,,17,2700,1.0
8043632,20220627,2020,ST-1807,ST-1609,,22,2560,1.0
8043633,20220627,1830,ST-1521,ST-2358,,25,3511,1.0
8043634,20220627,1900,ST-733,ST-2358,,11,1290,1.0
8043635,20220627,830,ST-728,ST-726,,5,1410,1.0
8043636,20220627,2205,ST-687,ST-1543,,75,4980,2.0
8043637,20220627,1045,ST-158,ST-171,,3,360,1.0
8043638,20220627,920,ST-160,ST-171,,3,465,1.0
8043639,20220627,1725,ST-2565,ST-171,,31,1282,1.0
8043640,20220627,1015,ST-176,ST-176,,0,111,1.0
8043641,20220627,2250,ST-686,ST-726,,9,1430,1.0
8043642,20220627,2250,ST-2819,ST-726,,8,1173,1.0
8043643,20220627,2105,ST-1151,ST-688,,21,2470,2.0
8043644,20220627,910,ST-1537,ST-1543,,18,2642,1.0
8043645,20220627,740,ST-1269,ST-1543,,11,1724,1.0
8043646,20220627,715,ST-1609,ST-1610,,6,1090,1.0
8043647,20220627,2155,ST-157,ST-172,,3,600,1.0
8043648,20220627,1845,ST-172,ST-172,,0,0,1.0
8043649,20220627,1335,ST-171,ST-172,,12,444,2.0
8043650,20220627,1825,ST-1611,ST-2473,,21,1371,1.0
8043651,20220627,1230,ST-182,ST-2473,,59,2420,1.0
8043652,20220627,2005,ST-182,ST-2473,,83,2430,1.0
8043653,20220627,1115,ST-174,ST-2473,,62,3348,1.0
8043654,20220627,1955,ST-1804,ST-2473,,12,1505,1.0
8043655,20220627,1915,ST-688,ST-688,,23,441,1.0
8043656,20220627,1830,ST-2817,ST-688,,16,2048,1.0
8043657,20220627,2345,ST-298,ST-688,,10,1440,1.0
8043658,20220627,955,ST-1608,ST-1610,,11,1141,1.0
8043659,20220627,900,ST-161,ST-1610,,5,765,1.0
8043660,20220627,950,ST-172,ST-1811,,31,880,1.0
8043661,20220627,1655,ST-158,ST-172,,2,222,1.0
8043662,20220627,920,ST-1801,ST-172,,3,628,1.0
8043663,20220627,2215,ST-1610,ST-172,,7,843,1.0
8043664,20220627,1105,ST-142,ST-172,,12,1710,1.0
8043665,20220627,740,ST-138,ST-172,,14,2447,1.0
8043666,20220627,1810,ST-1198,ST-1609,,11,1470,1.0
8043667,20220627,2155,ST-2903,ST-1609,,7,890,1.0
8043668,20220627,120,ST-175,ST-177,,3,630,1.0
8043669,20220627,2335,ST-727,ST-1542,,100,1450,1.0
8043670,20220627,925,ST-1542,ST-1542,,0,0,1.0
8043671,20220627,1225,ST-1610,ST-1811,,25,1856,2.0
8043672,20220627,1125,ST-1496,ST-997,,8,1241,1.0
8043673,20220627,1040,ST-1736,ST-997,,8,1659,1.0
8043674,20220627,320,ST-1500,ST-309,,13,2436,1.0
8043675,20220627,2345,ST-431,ST-309,,1,280,1.0
8043676,20220627,25,ST-1010,ST-1003,,4,88,1.0
8043677,20220627,2045,ST-524,ST-1003,,10,937,1.0
8043678,20220627,1840,ST-1499,ST-1996,,8,1620,1.0
8043679,20220627,710,ST-428,ST-1996,,7,1163,1.0
8043680,20220627,1845,ST-2395,ST-1996,,6,1350,1.0
8043681,20220627,1720,ST-309,ST-309,,40,4060,1.0
8043682,20220627,2205,ST-1997,ST-309,,7,1046,1.0
8043683,20220627,1015,ST-1003,ST-321,,8,1000,1.0
8043684,20220627,1830,ST-2768,ST-321,,15,2280,1.0
8043685,20220627,2225,ST-1694,ST-321,,11,2020,1.0
8043686,20220627,945,ST-1007,ST-321,,9,1210,1.0
8043687,20220627,2205,ST-1511,ST-1003,,22,3189,1.0
8043688,20220627,720,ST-321,ST-2794,,7,1010,1.0
8043689,20220627,1320,ST-2011,ST-1996,,4,1020,1.0
8043690,20220627,2120,ST-2011,ST-1996,,5,940,1.0
8043691,20220627,2220,ST-2011,ST-1996,,8,968,1.0
8043692,20220627,805,ST-315,ST-1996,,7,1019,1.0
8043693,20220627,115,ST-535,ST-309,,8,1620,1.0
8043694,20220627,2240,ST-1017,ST-309,,74,2257,1.0
8043695,20220627,1830,ST-1005,ST-309,,22,2839,1.0
8043696,20220627,1750,ST-2769,ST-2767,,10,1431,1.0
8043697,20220627,2020,ST-2028,ST-2767,,14,1970,1.0
8043698,20220627,845,ST-2767,ST-2771,,11,1616,1.0
8043699,20220627,20,ST-1526,ST-2771,,11,2672,1.0
8043700,20220627,1635,ST-536,ST-2771,,15,2548,1.0
8043701,20220627,2135,ST-536,ST-2771,,11,1970,1.0
8043702,20220627,2125,ST-2395,ST-2771,,15,2420,1.0
8043703,20220627,650,ST-2012,ST-1996,,3,970,1.0
8043704,20220627,815,ST-2012,ST-1996,,21,3124,2.0
8043705,20220627,1920,ST-2760,ST-1996,,10,1411,1.0
8043706,20220627,730,ST-2887,ST-2001,,8,1261,1.0
8043707,20220627,1810,ST-431,ST-310,,4,570,1.0
8043708,20220627,1010,ST-2001,ST-310,,70,2360,1.0
8043709,20220627,830,ST-1004,ST-2015,,17,2865,1.0
8043710,20220627,2230,ST-2008,ST-2015,,23,2800,1.0
8043711,20220627,2000,ST-2409,ST-2409,,1,0,1.0
8043712,20220627,2330,ST-2409,ST-2409,,100,2680,1.0
8043713,20220627,2200,ST-1852,ST-2409,,6,1098,1.0
8043714,20220627,940,ST-839,ST-2409,,5,610,1.0
8043715,20220627,800,ST-993,ST-1996,,5,1010,1.0
8043716,20220627,910,ST-2005,ST-1996,,6,1580,1.0
8043717,20220627,1845,ST-3047,ST-1996,,3,365,1.0
8043718,20220627,2215,ST-1505,ST-310,,22,2120,1.0
8043719,20220627,2320,ST-1505,ST-310,,7,761,1.0
8043720,20220627,1105,ST-996,ST-996,,44,2103,1.0
8043721,20220627,1640,ST-313,ST-1008,,1,176,1.0
8043722,20220627,535,ST-1860,ST-2591,,18,4210,1.0
8043723,20220627,625,ST-906,ST-2606,,15,1958,1.0
8043724,20220627,825,ST-2973,ST-2606,,6,870,1.0
8043725,20220627,1155,ST-309,ST-308,,13,1923,1.0
8043726,20220627,615,ST-2037,ST-308,,44,3462,1.0
8043727,20220627,2245,ST-2557,ST-308,,16,2184,1.0
8043728,20220627,20,ST-528,ST-308,,3,948,1.0
8043729,20220627,1130,ST-1006,ST-310,,4,520,1.0
8043730,20220627,1525,ST-1006,ST-310,,3,88,1.0
8043731,20220627,2055,ST-1015,ST-310,,8,1853,1.0
8043732,20220627,825,ST-2692,ST-310,,12,2498,1.0
8043733,20220627,850,ST-1993,ST-1008,,16,2562,1.0
8043734,20220627,800,ST-1498,ST-1008,,17,2209,1.0
8043735,20220627,740,ST-2771,ST-313,,5,1003,1.0
8043736,20220627,530,ST-1500,ST-313,,29,1502,1.0
8043737,20220627,1100,ST-320,ST-313,,23,3540,1.0
8043738,20220627,1920,ST-2605,ST-2605,,55,2780,1.0
8043739,20220627,700,ST-1085,ST-2605,,2,460,1.0
8043740,20220627,835,ST-906,ST-2605,,3,560,1.0
8043741,20220627,1935,ST-2671,CENTER,,12,0,1.0
8043742,20220627,920,ST-661,CENTER,,15,0,1.0
8043743,20220627,2220,ST-2257,CENTER,,43,0,1.0
8043744,20220627,1945,ST-1085,ST-1855,,22,2270,1.0
8043745,20220627,925,ST-1364,ST-2973,,58,2230,1.0
8043746,20220627,840,ST-905,ST-2984,,12,874,1.0
8043747,20220627,1930,ST-2984,ST-2984,,19,1056,1.0
8043748,20220627,1640,ST-2847,ST-2605,,24,4930,1.0
8043749,20220627,1240,ST-2573,ST-2605,,13,1202,1.0
8043750,20220627,1645,ST-1877,ST-2605,,10,1023,1.0
8043751,20220627,2140,ST-1747,CENTER,,0,0,1.0
8043752,20220627,855,ST-2056,CENTER,,24,0,1.0
8043753,20220627,1035,ST-2606,ST-1855,,12,800,1.0
8043754,20220627,2330,ST-1869,ST-1855,,22,2360,1.0
8043755,20220627,2030,ST-1793,ST-1855,,12,1769,1.0
8043756,20220627,2225,ST-740,ST-1855,,17,2407,1.0
8043757,20220627,1005,ST-2987,ST-2984,,44,4256,1.0
8043758,20220627,820,ST-538,CENTER,,10,0,1.0
8043759,20220627,855,ST-2433,CENTER,,25,0,1.0
8043760,20220627,2010,ST-1779,CENTER,,113,0,1.0
8043761,20220627,405,ST-2851,CENTER,,54,0,1.0
8043762,20220627,910,ST-516,CENTER,,3,0,1.0
8043763,20220627,2155,ST-1508,CENTER,,5,0,1.0
8043764,20220627,1840,ST-2989,ST-1855,,33,3360,1.0
8043765,20220627,620,ST-1656,ST-1855,,55,4724,1.0
8043766,20220627,815,ST-2603,ST-1855,,8,1425,1.0
8043767,20220627,145,ST-2605,ST-2985,,2,170,1.0
8043768,20220627,2010,ST-899,ST-899,,0,111,1.0
8043769,20220627,2030,ST-1859,ST-546,,7,1255,1.0
8043770,20220627,1615,ST-908,ST-546,,28,3870,1.0
8043771,20220627,855,ST-1889,ST-546,,16,1217,1.0
8043772,20220627,1735,ST-2686,ST-546,,16,2754,1.0
8043773,20220627,1820,ST-3044,ST-546,,42,6931,1.0
8043774,20220627,2155,ST-384,CENTER,,50,0,1.0
8043775,20220627,2350,ST-1221,CENTER,,10,0,1.0
8043776,20220627,840,ST-2608,ST-1855,,25,4250,1.0
8043777,20220627,2035,ST-2796,ST-1075,,14,2130,1.0
8043778,20220627,845,ST-1369,ST-1075,,53,6484,1.0
8043779,20220627,1830,ST-1862,ST-546,,7,870,1.0
8043780,20220627,2035,ST-1862,ST-546,,7,749,1.0
8043781,20220627,2010,ST-551,ST-546,,7,1160,1.0
8043782,20220627,2215,ST-2728,ST-546,,15,1319,1.0
8043783,20220627,2040,ST-1342,CENTER,,53,0,1.0
8043784,20220627,1435,ST-2984,ST-1084,,7,725,1.0
8043785,20220627,2100,ST-1730,ST-1084,,21,3320,1.0
8043786,20220627,835,ST-1413,ST-1084,,12,2320,1.0
8043787,20220627,2230,ST-2603,ST-1084,,7,1310,1.0
8043788,20220627,1320,ST-2581,ST-1084,,3,364,1.0
8043789,20220627,1805,ST-2581,ST-1084,,3,560,1.0
8043790,20220627,2010,ST-907,ST-903,,15,773,1.0
8043791,20220627,705,ST-905,ST-903,,11,991,1.0
8043792,20220627,1230,ST-1864,ST-1864,,48,5160,1.0
8043793,20220627,1740,ST-1864,ST-1864,,0,0,1.0
8043794,20220627,2110,ST-1864,ST-1864,,0,284,1.0
8043795,20220627,1935,ST-1582,ST-1864,,13,1865,1.0
8043796,20220627,2100,ST-1081,ST-1864,,140,3330,1.0
8043797,20220627,835,ST-2011,CENTER,,50,0,1.0
8043798,20220627,2030,ST-1867,CENTER,,20,0,1.0
8043799,20220627,200,ST-545,ST-1084,,6,1060,1.0
8043800,20220627,945,ST-545,ST-1084,,8,1187,1.0
8043801,20220627,855,ST-904,ST-981,,15,2270,1.0
8043802,20220627,110,ST-794,ST-1864,,27,5430,1.0
8043803,20220627,2010,ST-1867,ST-1864,,9,1376,1.0
8043804,20220627,1335,ST-1862,ST-1864,,5,802,1.0
8043805,20220627,1915,ST-2593,ST-1864,,6,1127,1.0
8043806,20220627,1145,ST-909,ST-1864,,73,353,1.0
8043807,20220627,2220,ST-1223,CENTER,,120,0,1.0
8043808,20220627,2020,ST-497,ST-493,,8,977,1.0
8043809,20220627,630,ST-1621,ST-493,,7,1410,1.0
8043810,20220627,815,ST-494,ST-2750,,6,653,1.0
8043811,20220627,2235,ST-494,ST-2750,,6,745,1.0
8043812,20220627,1605,ST-493,ST-493,,113,4004,1.0
8043813,20220627,835,ST-487,ST-493,,3,570,1.0
8043814,20220627,800,ST-486,ST-493,,8,1207,2.0
8043815,20220627,1640,ST-486,ST-493,,5,930,1.0
8043816,20220627,2245,ST-840,ST-487,,27,4948,1.0
8043817,20220627,855,ST-487,ST-487,,0,0,1.0
8043818,20220627,1925,ST-486,ST-487,,9,602,1.0
8043819,20220627,2050,ST-1838,ST-487,,46,1233,1.0
8043820,20220627,915,ST-492,ST-487,,5,600,1.0
8043821,20220627,2225,ST-1378,ST-2732,,23,4448,1.0
8043822,20220627,1550,ST-501,ST-2732,,28,2080,1.0
8043823,20220627,2015,ST-493,ST-2732,,6,564,1.0
8043824,20220627,1605,ST-1837,ST-2751,,17,350,1.0
8043825,20220627,1920,ST-1780,ST-1837,,64,13976,1.0
8043826,20220627,1545,ST-2751,ST-1837,,1,350,1.0
8043827,20220627,635,ST-2840,ST-1837,,3,536,1.0
8043828,20220627,1000,ST-2928,ST-1837,,9,1390,1.0
8043829,20220627,950,ST-2740,ST-1837,,12,2520,1.0
8043830,20220627,1945,ST-1626,ST-1837,,8,1080,1.0
8043831,20220627,815,ST-1850,ST-1837,,24,3600,1.0
8043832,20220627,905,ST-1767,ST-501,,15,2502,1.0
8043833,20220627,825,ST-2572,ST-501,,90,21555,1.0
