"시군구코드","법정동코드","행정동코드","시도명","시군구명","법정동명","행정동명","적용시작일","적용만료일"
"11650","10100","610","서울특별시","서초구","방배동","방배제2동","19880423","99991231"
"11650","10100","620","서울특별시","서초구","방배동","방배제3동","19880423","99991231"
"11230","00100","000","서울특별시","동대문구","면목동","","19880423","19921001"
"11200","11600","000","서울특별시","성동구","화양동","","19880423","19950301"
"11200","11700","000","서울특별시","성동구","모진동","","19880423","19950301"
"11200","11900","000","서울특별시","성동구","군자동","","19880423","19950301"
"11200","12000","000","서울특별시","성동구","중곡동","","19880423","19950301"
"11200","12100","000","서울특별시","성동구","능동","","19880423","19950301"
"11200","12300","000","서울특별시","성동구","광장동","","19880423","19950301"
"11200","12400","000","서울특별시","성동구","구의동","","19880423","19950301"
"11200","12500","000","서울특별시","성동구","자양동","","19880423","19950301"
"11350","10100","000","서울특별시","노원구","창동","","19880423","19881231"
"11350","10700","000","서울특별시","노원구","도봉동","","19880423","19881231"
"11380","11100","000","서울특별시","은평구","진관내동","","19880423","20070812"
"11380","11200","000","서울특별시","은평구","구파발동","","19880423","20070812"
"11380","11300","000","서울특별시","은평구","진관외동","","19880423","20070812"
"11320","10100","000","서울특별시","도봉구","미아동","","19880423","19950301"
"11320","10200","000","서울특별시","도봉구","번동","","19880423","19950301"
"11320","10300","000","서울특별시","도봉구","수유동","","19880423","19950301"
"11320","10400","000","서울특별시","도봉구","우이동","","19880423","19950301"
"11560","13000","620","서울특별시","영등포구","양평동6가","양평제2동","19880423","99991231"
"11560","13100","620","서울특별시","영등포구","양화동","양평제2동","19880423","99991231"
"11560","13400","620","서울특별시","영등포구","양평동","양평제2동","19880423","99991231"
"11560","13200","630","서울특별시","영등포구","신길동","신길제1동","19880423","99991231"
"11560","13200","640","서울특별시","영등포구","신길동","신길제2동","19880423","99991231"
"11650","00100","000","서울특별시","서초구","개포동","","19880423","19881231"
"11110","11700","530","서울특별시","종로구","당주동","사직동","19880423","99991231"
"11110","11800","530","서울특별시","종로구","내수동","사직동","19880423","99991231"
"11110","11900","530","서울특별시","종로구","세종로","사직동","19880423","99991231"
"11110","12000","530","서울특별시","종로구","신문로1가","사직동","19880423","99991231"
"11110","12100","530","서울특별시","종로구","신문로2가","사직동","19880423","99991231"
"11110","13900","540","서울특별시","종로구","팔판동","삼청동","19880423","99991231"
"11110","14000","540","서울특별시","종로구","삼청동","삼청동","19880423","99991231"
"11110","14100","540","서울특별시","종로구","안국동","삼청동","19880423","99991231"
"11110","14200","540","서울특별시","종로구","소격동","삼청동","19880423","99991231"
"11110","14400","540","서울특별시","종로구","사간동","삼청동","19880423","99991231"
"11110","14500","540","서울특별시","종로구","송현동","삼청동","19880423","99991231"
"11110","18400","550","서울특별시","종로구","부암동","부암동","19880423","99991231"
"11110","18500","550","서울특별시","종로구","홍지동","부암동","19880423","99991231"
"11110","18600","550","서울특별시","종로구","신영동","부암동","19880423","99991231"
"11110","18200","560","서울특별시","종로구","구기동","평창동","19880423","99991231"
"11110","18300","560","서울특별시","종로구","평창동","평창동","19880423","99991231"
"11110","18700","570","서울특별시","종로구","무악동","무악동","19880423","99991231"
"11110","16000","630","서울특별시","종로구","연지동","종로5.6가동","19880423","99991231"
"11110","16200","630","서울특별시","종로구","효제동","종로5.6가동","19880423","99991231"
"11110","16300","630","서울특별시","종로구","종로5가","종로5.6가동","19880423","99991231"
"11110","16400","630","서울특별시","종로구","종로6가","종로5.6가동","19880423","99991231"
"11110","16700","630","서울특별시","종로구","충신동","종로5.6가동","19880423","99991231"
"11110","16500","640","서울특별시","종로구","이화동","이화동","19880423","99991231"
"11110","16600","640","서울특별시","종로구","연건동","이화동","19880423","99991231"
"11110","16800","640","서울특별시","종로구","동숭동","이화동","19880423","99991231"
"11110","17300","660","서울특별시","종로구","명륜3가","명륜3가동","19880423","99991231"
"11110","17400","670","서울특별시","종로구","창신동","창신제1동","19880423","99991231"
"11110","17400","680","서울특별시","종로구","창신동","창신제2동","19880423","99991231"
"11110","17400","690","서울특별시","종로구","창신동","창신제3동","19880423","99991231"
"11110","17500","700","서울특별시","종로구","숭인동","숭인제1동","19880423","99991231"
"11110","17500","710","서울특별시","종로구","숭인동","숭인제2동","19880423","99991231"
"11140","11100","520","서울특별시","중구","소공동","소공동","19880423","99991231"
"11140","11300","520","서울특별시","중구","북창동","소공동","19880423","99991231"
"11140","11400","520","서울특별시","중구","태평로2가","소공동","19880423","99991231"
"11140","11500","520","서울특별시","중구","남대문로2가","소공동","19880423","99991231"
"11140","11600","520","서울특별시","중구","남대문로3가","소공동","19880423","99991231"
"11140","11700","520","서울특별시","중구","남대문로4가","소공동","19880423","99991231"
"11140","11900","520","서울특별시","중구","봉래동1가","소공동","19880423","99991231"
"11140","16600","520","서울특별시","중구","서소문동","소공동","19880423","99991231"
"11140","16700","520","서울특별시","중구","정동","소공동","19880423","99991231"
"11530","10800","000","서울특별시","구로구","오류동","","19880423","99991231"
"11140","13200","570","서울특별시","중구","충무로4가","필동","19880423","99991231"
"11140","13300","570","서울특별시","중구","충무로5가","필동","19880423","99991231"
"11140","13600","570","서울특별시","중구","묵정동","필동","19880423","99991231"
"11140","13800","570","서울특별시","중구","필동2가","필동","19880423","99991231"
"11140","13600","580","서울특별시","중구","묵정동","장충동","19880423","99991231"
"11140","14300","580","서울특별시","중구","장충동1가","장충동","19880423","99991231"
"11140","14400","580","서울특별시","중구","장충동2가","장충동","19880423","99991231"
"11140","16200","650","서울특별시","중구","신당동","신당제5동","19880423","99991231"
"11140","16500","670","서울특별시","중구","황학동","황학동","19880423","99991231"
"11140","17200","680","서울특별시","중구","의주로2가","중림동","19880423","99991231"
"11140","17300","680","서울특별시","중구","만리동1가","중림동","19880423","99991231"
"11140","17400","680","서울특별시","중구","만리동2가","중림동","19880423","99991231"
"11170","00000","000","서울특별시","용산구","용산구","","19880423","99991231"
"11170","10100","510","서울특별시","용산구","후암동","후암동","19880423","99991231"
"11170","10200","520","서울특별시","용산구","용산동2가","용산2가동","19880423","99991231"
"11170","10300","520","서울특별시","용산구","용산동4가","용산2가동","19880423","99991231"
"11170","10400","530","서울특별시","용산구","갈월동","남영동","19880423","99991231"
"11170","10500","530","서울특별시","용산구","남영동","남영동","19880423","99991231"
"11170","10600","530","서울특별시","용산구","용산동1가","남영동","19880423","99991231"
"11170","10700","530","서울특별시","용산구","동자동","남영동","19880423","99991231"
"11170","10800","540","서울특별시","용산구","서계동","청파제1동","19880423","99991231"
"11170","10900","540","서울특별시","용산구","청파동1가","청파제1동","19880423","99991231"
"11170","11000","550","서울특별시","용산구","청파동2가","청파제2동","19880423","99991231"
"11170","11100","550","서울특별시","용산구","청파동3가","청파제2동","19880423","99991231"
"11170","11200","560","서울특별시","용산구","원효로1가","원효로제1동","19880423","99991231"
"11170","11300","560","서울특별시","용산구","원효로2가","원효로제1동","19880423","99991231"
"11170","11400","570","서울특별시","용산구","신창동","원효로제2동","19880423","99991231"
"11170","11700","570","서울특별시","용산구","원효로3가","원효로제2동","19880423","99991231"
"11170","11800","570","서울특별시","용산구","원효로4가","원효로제2동","19880423","99991231"
"11170","11900","580","서울특별시","용산구","효창동","효창동","19880423","99991231"
"11350","00000","000","서울특별시","노원구","노원구","","19880423","99991231"
"11170","12300","600","서울특별시","용산구","신계동","한강로제1동","19880423","99991231"
"11170","12400","600","서울특별시","용산구","한강로1가","한강로제1동","19880423","99991231"
"11170","12500","610","서울특별시","용산구","한강로2가","한강로제2동","19880423","99991231"
"11170","12600","610","서울특별시","용산구","용산동3가","한강로제2동","19880423","99991231"
"11170","12700","610","서울특별시","용산구","용산동5가","한강로제2동","19880423","99991231"
"11170","12800","620","서울특별시","용산구","한강로3가","한강로제3동","19880423","99991231"
"11170","13000","650","서울특별시","용산구","이태원동","이태원제1동","19880423","99991231"
"11170","13000","660","서울특별시","용산구","이태원동","이태원제2동","19880423","99991231"
"11170","13100","670","서울특별시","용산구","한남동","한남제1동","19880423","99991231"
"11170","13100","680","서울특별시","용산구","한남동","한남제2동","19880423","99991231"
"11170","13200","690","서울특별시","용산구","동빙고동","서빙고동","19880423","99991231"
"11170","13500","690","서울특별시","용산구","용산동6가","서빙고동","19880423","99991231"
"11170","13600","700","서울특별시","용산구","보광동","보광동","19880423","99991231"
"11200","00000","000","서울특별시","성동구","성동구","","19880423","99991231"
"11680","10700","510","서울특별시","강남구","신사동","신사동","19880423","99991231"
"11680","11000","510","서울특별시","강남구","압구정동","신사동","19880423","99991231"
"11350","10500","670","서울특별시","노원구","상계동","상계제5동","19880423","99991231"
"11380","10700","600","서울특별시","은평구","응암동","응암제3동","19880423","99991231"
"11320","10500","660","서울특별시","도봉구","쌍문동","쌍문제1동","19880423","99991231"
"11320","10500","670","서울특별시","도봉구","쌍문동","쌍문제2동","19880423","99991231"
"11320","10500","680","서울특별시","도봉구","쌍문동","쌍문제3동","19880423","99991231"
"11320","10600","690","서울특별시","도봉구","방학동","방학제1동","19880423","99991231"
"11320","10600","700","서울특별시","도봉구","방학동","방학제2동","19880423","99991231"
"11350","10500","630","서울특별시","노원구","상계동","상계제1동","19880423","99991231"
"11530","10100","510","서울특별시","구로구","신도림동","신도림동","19880423","99991231"
"11530","10200","520","서울특별시","구로구","구로동","구로제1동","19880423","99991231"
"11530","10200","530","서울특별시","구로구","구로동","구로제2동","19880423","99991231"
"11530","10200","540","서울특별시","구로구","구로동","구로제3동","19880423","99991231"
"11530","10200","550","서울특별시","구로구","구로동","구로제4동","19880423","99991231"
"11530","10600","720","서울특별시","구로구","고척동","고척제1동","19880423","99991231"
"11530","10600","730","서울특별시","구로구","고척동","고척제2동","19880423","99991231"
"11530","10700","740","서울특별시","구로구","개봉동","개봉제1동","19880423","99991231"
"11530","10700","750","서울특별시","구로구","개봉동","개봉제2동","19880423","99991231"
"11530","10700","760","서울특별시","구로구","개봉동","개봉제3동","19880423","99991231"
"11530","10800","770","서울특별시","구로구","오류동","오류제1동","19880423","99991231"
"11530","10800","780","서울특별시","구로구","오류동","오류제2동","19880423","99991231"
"11530","11100","780","서울특별시","구로구","천왕동","오류제2동","19880423","99991231"
"11560","00000","000","서울특별시","영등포구","영등포구","","19880423","99991231"
"11560","10100","510","서울특별시","영등포구","영등포동","영등포제1동","19880423","99991231"
"11560","10200","520","서울특별시","영등포구","영등포동1가","영등포제2동","19880423","99991231"
"11560","10300","520","서울특별시","영등포구","영등포동2가","영등포제2동","19880423","99991231"
"11560","10400","520","서울특별시","영등포구","영등포동3가","영등포제2동","19880423","99991231"
"11560","10500","520","서울특별시","영등포구","영등포동4가","영등포제2동","19880423","99991231"
"11560","10600","520","서울특별시","영등포구","영등포동5가","영등포제2동","19880423","99991231"
"11560","10700","530","서울특별시","영등포구","영등포동6가","영등포제3동","19880423","99991231"
"11560","10800","530","서울특별시","영등포구","영등포동7가","영등포제3동","19880423","99991231"
"11560","10900","530","서울특별시","영등포구","영등포동8가","영등포제3동","19880423","99991231"
"11560","11000","540","서울특별시","영등포구","여의도동","여의동","19880423","99991231"
"11560","11100","550","서울특별시","영등포구","당산동1가","당산제1동","19880423","99991231"
"11560","11200","550","서울특별시","영등포구","당산동2가","당산제1동","19880423","99991231"
"11560","11300","550","서울특별시","영등포구","당산동3가","당산제1동","19880423","99991231"
"11560","11400","560","서울특별시","영등포구","당산동4가","당산제2동","19880423","99991231"
"11560","12000","590","서울특별시","영등포구","문래동2가","문래제1동","19880423","99991231"
"11560","12100","590","서울특별시","영등포구","문래동3가","문래제1동","19880423","99991231"
"11200","10200","520","서울특별시","성동구","하왕십리동","왕십리제2동","19880423","99991231"
"11200","10500","540","서울특별시","성동구","마장동","마장동","19880423","99991231"
"11200","10600","550","서울특별시","성동구","사근동","사근동","19880423","99991231"
"11200","10700","550","서울특별시","성동구","행당동","사근동","19880423","99991231"
"11200","10700","560","서울특별시","성동구","행당동","행당제1동","19880423","99991231"
"11200","10700","570","서울특별시","성동구","행당동","행당제2동","19880423","99991231"
"11200","10800","580","서울특별시","성동구","응봉동","응봉동","19880423","99991231"
"11200","10900","590","서울특별시","성동구","금호동1가","금호1가동","19880423","99991231"
"11410","12000","700","서울특별시","서대문구","남가좌동","남가좌제2동","19880423","99991231"
"11410","11900","710","서울특별시","서대문구","북가좌동","북가좌제1동","19880423","99991231"
"11410","11900","720","서울특별시","서대문구","북가좌동","북가좌제2동","19880423","99991231"
"11440","10100","510","서울특별시","마포구","아현동","아현제1동","19880423","99991231"
"11440","10100","520","서울특별시","마포구","아현동","아현제2동","19880423","99991231"
"11440","10200","540","서울특별시","마포구","공덕동","공덕제1동","19880423","99991231"
"11440","10200","550","서울특별시","마포구","공덕동","공덕제2동","19880423","99991231"
"11440","10900","550","서울특별시","마포구","염리동","공덕제2동","19880423","99991231"
"11440","10200","560","서울특별시","마포구","공덕동","신공덕동","19880423","99991231"
"11200","11800","720","서울특별시","성동구","송정동","송정동","19880423","99991231"
"11200","11800","790","서울특별시","성동구","송정동","용답동","19880423","99991231"
"11440","10300","560","서울특별시","마포구","신공덕동","신공덕동","19880423","99991231"
"11440","10400","560","서울특별시","마포구","도화동","신공덕동","19880423","99991231"
"11440","10400","590","서울특별시","마포구","도화동","용강동","19880423","99991231"
"11440","10800","590","서울특별시","마포구","대흥동","용강동","19880423","99991231"
"11440","10900","590","서울특별시","마포구","염리동","용강동","19880423","99991231"
"11440","10800","600","서울특별시","마포구","대흥동","대흥동","19880423","99991231"
"11440","11000","600","서울특별시","마포구","노고산동","대흥동","19880423","99991231"
"11440","11100","600","서울특별시","마포구","신수동","대흥동","19880423","99991231"
"11440","10900","610","서울특별시","마포구","염리동","염리동","19880423","99991231"
"11440","10800","630","서울특별시","마포구","대흥동","신수동","19880423","99991231"
"11440","11100","630","서울특별시","마포구","신수동","신수동","19880423","99991231"
"11440","11200","630","서울특별시","마포구","현석동","신수동","19880423","99991231"
"11440","11300","630","서울특별시","마포구","구수동","신수동","19880423","99991231"
"11440","11700","630","서울특별시","마포구","신정동","신수동","19880423","99991231"
"11440","12000","660","서울특별시","마포구","서교동","서교동","19880423","99991231"
"11440","11000","670","서울특별시","마포구","노고산동","동교동","19880423","99991231"
"11440","12000","670","서울특별시","마포구","서교동","동교동","19880423","99991231"
"11440","12100","670","서울특별시","마포구","동교동","동교동","19880423","99991231"
"11440","12200","680","서울특별시","마포구","합정동","합정동","19880423","99991231"
"11440","12300","690","서울특별시","마포구","망원동","망원제1동","19880423","99991231"
"11440","12300","700","서울특별시","마포구","망원동","망원제2동","19880423","99991231"
"11440","12400","710","서울특별시","마포구","연남동","연남동","19880423","99991231"
"11440","12500","720","서울특별시","마포구","성산동","성산제1동","19880423","99991231"
"11440","12500","730","서울특별시","마포구","성산동","성산제2동","19880423","99991231"
"11440","12600","730","서울특별시","마포구","중동","성산제2동","19880423","99991231"
"11440","12700","740","서울특별시","마포구","상암동","상암동","19880423","99991231"
"11470","10200","510","서울특별시","양천구","목동","목1동","19880423","99991231"
"11470","10200","520","서울특별시","양천구","목동","목2동","19880423","99991231"
"11470","10200","530","서울특별시","양천구","목동","목3동","19880423","99991231"
"11470","10200","540","서울특별시","양천구","목동","목4동","19880423","99991231"
"11470","10300","560","서울특별시","양천구","신월동","신월1동","19880423","99991231"
"11470","10300","570","서울특별시","양천구","신월동","신월2동","19880423","99991231"
"11470","10300","580","서울특별시","양천구","신월동","신월3동","19880423","99991231"
"11470","10300","590","서울특별시","양천구","신월동","신월4동","19880423","99991231"
"11470","10300","600","서울특별시","양천구","신월동","신월5동","19880423","99991231"
"11470","10300","610","서울특별시","양천구","신월동","신월6동","19880423","99991231"
"11470","10100","620","서울특별시","양천구","신정동","신정1동","19880423","99991231"
"11470","10100","630","서울특별시","양천구","신정동","신정2동","19880423","99991231"
"11470","10100","640","서울특별시","양천구","신정동","신정3동","19880423","99991231"
"11470","10100","650","서울특별시","양천구","신정동","신정4동","19880423","99991231"
"11500","10100","510","서울특별시","강서구","염창동","염창동","19880423","99991231"
"11500","10200","520","서울특별시","강서구","등촌동","등촌제1동","19880423","99991231"
"11500","10200","530","서울특별시","강서구","등촌동","등촌제2동","19880423","99991231"
"11500","10300","540","서울특별시","강서구","화곡동","화곡제1동","19880423","99991231"
"11500","10300","550","서울특별시","강서구","화곡동","화곡제2동","19880423","99991231"
"11500","10300","560","서울특별시","강서구","화곡동","화곡제3동","19880423","99991231"
"11500","10300","570","서울특별시","강서구","화곡동","화곡제4동","19880423","99991231"
"11500","10300","590","서울특별시","강서구","화곡동","화곡본동","19880423","99991231"
"11500","10800","620","서울특별시","강서구","공항동","공항동","19880423","99991231"
"11500","11100","620","서울특별시","강서구","과해동","공항동","19880423","99991231"
"11500","11200","620","서울특별시","강서구","오곡동","공항동","19880423","99991231"
"11500","11300","620","서울특별시","강서구","오쇠동","공항동","19880423","99991231"
"11500","10900","630","서울특별시","강서구","방화동","방화제1동","19880423","99991231"
"11500","10900","640","서울특별시","강서구","방화동","방화제2동","19880423","99991231"
"11500","11000","640","서울특별시","강서구","개화동","방화제2동","19880423","99991231"
"11230","10400","570","서울특별시","동대문구","전농동","전농제2동","19880423","99991231"
"11230","10500","600","서울특별시","동대문구","답십리동","답십리제1동","19880423","99991231"
"11230","10900","730","서울특별시","동대문구","휘경동","휘경제2동","19880423","99991231"
"11230","11000","740","서울특별시","동대문구","이문동","이문제1동","19880423","99991231"
"11230","11000","750","서울특별시","동대문구","이문동","이문제2동","19880423","99991231"
"11260","00000","000","서울특별시","중랑구","중랑구","","19880423","99991231"
"11260","10100","510","서울특별시","중랑구","면목동","면목제1동","19880423","99991231"
"11260","10100","520","서울특별시","중랑구","면목동","면목제2동","19880423","99991231"
"11260","10100","530","서울특별시","중랑구","면목동","면목제3동","19880423","99991231"
"11260","10100","540","서울특별시","중랑구","면목동","면목제4동","19880423","99991231"
"11260","10100","550","서울특별시","중랑구","면목동","면목제5동","19880423","99991231"
"11260","10100","560","서울특별시","중랑구","면목동","면목제6동","19880423","99991231"
"11260","10100","570","서울특별시","중랑구","면목동","면목제7동","19880423","99991231"
"11260","10200","580","서울특별시","중랑구","상봉동","상봉제1동","19880423","99991231"
"11260","10200","590","서울특별시","중랑구","상봉동","상봉제2동","19880423","99991231"
"11260","10300","600","서울특별시","중랑구","중화동","중화제1동","19880423","99991231"
"11260","10300","610","서울특별시","중랑구","중화동","중화제2동","19880423","99991231"
"11410","11100","620","서울특별시","서대문구","홍제동","홍제제1동","19880423","99991231"
"11410","11100","640","서울특별시","서대문구","홍제동","홍제제3동","19880423","99991231"
"11410","11800","660","서울특별시","서대문구","홍은동","홍은제1동","19880423","99991231"
"11410","12000","690","서울특별시","서대문구","남가좌동","남가좌제1동","19880423","99991231"
"11680","10600","600","서울특별시","강남구","대치동","대치제1동","19880423","99991231"
"11680","10600","610","서울특별시","강남구","대치동","대치제2동","19880423","99991231"
"11680","10100","640","서울특별시","강남구","역삼동","역삼제1동","19880423","99991231"
"11710","10300","510","서울특별시","송파구","풍납동","풍납제1동","19880423","99991231"
"11710","10300","520","서울특별시","송파구","풍납동","풍납제2동","19880423","99991231"
"11740","00000","000","서울특별시","강동구","강동구","","19880423","99991231"
"11740","11000","000","서울특별시","강동구","강일동","","19880423","99991231"
"11740","10700","580","서울특별시","강동구","암사동","암사제2동","19880423","99991231"
"11740","10700","590","서울특별시","강동구","암사동","암사제3동","19880423","99991231"
"11740","10900","600","서울특별시","강동구","천호동","천호제1동","19880423","99991231"
"11500","00000","000","서울특별시","강서구","강서구","","19880423","99991231"
"11710","00000","000","서울특별시","송파구","송파구","","19880423","99991231"
"11110","17600","580","서울특별시","종로구","교남동","교남동","19880423","99991231"
"11140","00000","000","서울특별시","중구","중구","","19880423","99991231"
"11590","00000","000","서울특별시","동작구","동작구","","19880423","99991231"
"11140","17100","680","서울특별시","중구","중림동","중림동","19880423","99991231"
"11380","00000","000","서울특별시","은평구","은평구","","19880423","99991231"
"11440","00000","000","서울특별시","마포구","마포구","","19880423","99991231"
"11000","00000","000","서울특별시","","서울특별시","","19880423","99991231"
"11470","00000","000","서울특별시","양천구","양천구","","19880423","99991231"
"11440","11200","000","서울특별시","마포구","현석동","","19880423","99991231"
"11410","11600","000","서울특별시","서대문구","창천동","","19880423","99991231"
"11410","11700","000","서울특별시","서대문구","연희동","","19880423","99991231"
"11440","11100","000","서울특별시","마포구","신수동","","19880423","99991231"
"11440","11300","000","서울특별시","마포구","구수동","","19880423","99991231"
"11440","11600","000","서울특별시","마포구","하중동","","19880423","99991231"
"11440","11700","000","서울특별시","마포구","신정동","","19880423","99991231"
"11440","11800","000","서울특별시","마포구","당인동","","19880423","99991231"
"11440","12000","000","서울특별시","마포구","서교동","","19880423","99991231"
"11440","12100","000","서울특별시","마포구","동교동","","19880423","99991231"
"11440","12200","000","서울특별시","마포구","합정동","","19880423","99991231"
"11440","12300","000","서울특별시","마포구","망원동","","19880423","99991231"
"11440","12400","000","서울특별시","마포구","연남동","","19880423","99991231"
"11440","12500","000","서울특별시","마포구","성산동","","19880423","99991231"
"11440","12600","000","서울특별시","마포구","중동","","19880423","99991231"
"11440","12700","000","서울특별시","마포구","상암동","","19880423","99991231"
"11470","10100","000","서울특별시","양천구","신정동","","19880423","99991231"
"11470","10200","000","서울특별시","양천구","목동","","19880423","99991231"
"11470","10300","000","서울특별시","양천구","신월동","","19880423","99991231"
"11500","10100","000","서울특별시","강서구","염창동","","19880423","99991231"
"11500","10200","000","서울특별시","강서구","등촌동","","19880423","99991231"
"11500","10300","000","서울특별시","강서구","화곡동","","19880423","99991231"
"11500","10400","000","서울특별시","강서구","가양동","","19880423","99991231"
"11500","10500","000","서울특별시","강서구","마곡동","","19880423","99991231"
"11500","10600","000","서울특별시","강서구","내발산동","","19880423","99991231"
"11500","10700","000","서울특별시","강서구","외발산동","","19880423","99991231"
"11500","10800","000","서울특별시","강서구","공항동","","19880423","99991231"
"11500","10900","000","서울특별시","강서구","방화동","","19880423","99991231"
"11500","11000","000","서울특별시","강서구","개화동","","19880423","99991231"
"11500","11100","000","서울특별시","강서구","과해동","","19880423","99991231"
"11500","11200","000","서울특별시","강서구","오곡동","","19880423","99991231"
"11500","11300","000","서울특별시","강서구","오쇠동","","19880423","99991231"
"11530","10100","000","서울특별시","구로구","신도림동","","19880423","99991231"
"11530","10200","000","서울특별시","구로구","구로동","","19880423","99991231"
"11530","10300","000","서울특별시","구로구","가리봉동","","19880423","99991231"
"11530","11000","000","서울특별시","구로구","온수동","","19880423","99991231"
"11530","11100","000","서울특별시","구로구","천왕동","","19880423","99991231"
"11530","11200","000","서울특별시","구로구","항동","","19880423","99991231"
"11560","10100","000","서울특별시","영등포구","영등포동","","19880423","99991231"
"11560","10200","000","서울특별시","영등포구","영등포동1가","","19880423","99991231"
"11560","10300","000","서울특별시","영등포구","영등포동2가","","19880423","99991231"
"11560","10400","000","서울특별시","영등포구","영등포동3가","","19880423","99991231"
"11560","10500","000","서울특별시","영등포구","영등포동4가","","19880423","99991231"
"11410","11800","000","서울특별시","서대문구","홍은동","","19880423","99991231"
"11410","11900","000","서울특별시","서대문구","북가좌동","","19880423","99991231"
"11410","12000","000","서울특별시","서대문구","남가좌동","","19880423","99991231"
"11440","10100","000","서울특별시","마포구","아현동","","19880423","99991231"
"11440","10200","000","서울특별시","마포구","공덕동","","19880423","99991231"
"11440","10300","000","서울특별시","마포구","신공덕동","","19880423","99991231"
"11440","10400","000","서울특별시","마포구","도화동","","19880423","99991231"
"11440","10500","000","서울특별시","마포구","용강동","","19880423","99991231"
"11440","10600","000","서울특별시","마포구","토정동","","19880423","99991231"
"11440","10700","000","서울특별시","마포구","마포동","","19880423","99991231"
"11440","10800","000","서울특별시","마포구","대흥동","","19880423","99991231"
"11440","10900","000","서울특별시","마포구","염리동","","19880423","99991231"
"11440","11000","000","서울특별시","마포구","노고산동","","19880423","99991231"
"11440","11400","000","서울특별시","마포구","창전동","","19880423","99991231"
"11440","11500","000","서울특별시","마포구","상수동","","19880423","99991231"
"11110","10400","000","서울특별시","종로구","효자동","","19880423","99991231"
"11110","10500","000","서울특별시","종로구","창성동","","19880423","99991231"
"11110","10600","000","서울특별시","종로구","통의동","","19880423","99991231"
"11110","10700","000","서울특별시","종로구","적선동","","19880423","99991231"
"11110","10800","000","서울특별시","종로구","통인동","","19880423","99991231"
"11110","10900","000","서울특별시","종로구","누상동","","19880423","99991231"
"11110","11000","000","서울특별시","종로구","누하동","","19880423","99991231"
"11110","11100","000","서울특별시","종로구","옥인동","","19880423","99991231"
"11110","11200","000","서울특별시","종로구","체부동","","19880423","99991231"
"11110","11300","000","서울특별시","종로구","필운동","","19880423","99991231"
"11110","11400","000","서울특별시","종로구","내자동","","19880423","99991231"
"11110","11500","000","서울특별시","종로구","사직동","","19880423","99991231"
"11110","11600","000","서울특별시","종로구","도렴동","","19880423","99991231"
"11110","11700","000","서울특별시","종로구","당주동","","19880423","99991231"
"11110","11800","000","서울특별시","종로구","내수동","","19880423","99991231"
"11110","11900","000","서울특별시","종로구","세종로","","19880423","99991231"
"11110","12000","000","서울특별시","종로구","신문로1가","","19880423","99991231"
"11110","12100","000","서울특별시","종로구","신문로2가","","19880423","99991231"
"11110","12200","000","서울특별시","종로구","청진동","","19880423","99991231"
"11110","12300","000","서울특별시","종로구","서린동","","19880423","99991231"
"11110","12400","000","서울특별시","종로구","수송동","","19880423","99991231"
"11110","12500","000","서울특별시","종로구","중학동","","19880423","99991231"
"11110","12600","000","서울특별시","종로구","종로1가","","19880423","99991231"
"11110","12700","000","서울특별시","종로구","공평동","","19880423","99991231"
"11110","12800","000","서울특별시","종로구","관훈동","","19880423","99991231"
"11110","12900","000","서울특별시","종로구","견지동","","19880423","99991231"
"11110","13000","000","서울특별시","종로구","와룡동","","19880423","99991231"
"11110","13100","000","서울특별시","종로구","권농동","","19880423","99991231"
"11110","13200","000","서울특별시","종로구","운니동","","19880423","99991231"
"11110","13300","000","서울특별시","종로구","익선동","","19880423","99991231"
"11110","13400","000","서울특별시","종로구","경운동","","19880423","99991231"
"11110","13500","000","서울특별시","종로구","관철동","","19880423","99991231"
"11110","13600","000","서울특별시","종로구","인사동","","19880423","99991231"
"11110","13700","000","서울특별시","종로구","낙원동","","19880423","99991231"
"11110","13800","000","서울특별시","종로구","종로2가","","19880423","99991231"
"11110","14800","000","서울특별시","종로구","계동","","19880423","99991231"
"11110","14900","000","서울특별시","종로구","원서동","","19880423","99991231"
"11110","15000","000","서울특별시","종로구","훈정동","","19880423","99991231"
"11110","15100","000","서울특별시","종로구","묘동","","19880423","99991231"
"11110","15200","000","서울특별시","종로구","봉익동","","19880423","99991231"
"11110","15300","000","서울특별시","종로구","돈의동","","19880423","99991231"
"11110","15400","000","서울특별시","종로구","장사동","","19880423","99991231"
"11110","15500","000","서울특별시","종로구","관수동","","19880423","99991231"
"11110","15600","000","서울특별시","종로구","종로3가","","19880423","99991231"
"11110","15700","000","서울특별시","종로구","인의동","","19880423","99991231"
"11110","15800","000","서울특별시","종로구","예지동","","19880423","99991231"
"11110","15900","000","서울특별시","종로구","원남동","","19880423","99991231"
"11110","16900","000","서울특별시","종로구","혜화동","","19880423","99991231"
"11110","17000","000","서울특별시","종로구","명륜1가","","19880423","99991231"
"11110","17100","000","서울특별시","종로구","명륜2가","","19880423","99991231"
"11110","17200","000","서울특별시","종로구","명륜4가","","19880423","99991231"
"11110","17300","000","서울특별시","종로구","명륜3가","","19880423","99991231"
"11110","17400","000","서울특별시","종로구","창신동","","19880423","99991231"
"11110","17500","000","서울특별시","종로구","숭인동","","19880423","99991231"
"11110","17600","000","서울특별시","종로구","교남동","","19880423","99991231"
"11650","10100","000","서울특별시","서초구","방배동","","19880423","99991231"
"11650","10200","000","서울특별시","서초구","양재동","","19880423","99991231"
